date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,hospital_beds_per_thousand,population
2020-10-29,32.72649599832122,0.11419381365288626,0.08331366286389105,1.9999999541065634,2.033523926265177e-08,5.104654510009634e-08,0.6800000000000036,0.8300000000000043,110.8014403403182,233.00000000000125,0.020000000000000108,49.07169345549419,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-30,32.84603554108098,0.11956585151309734,0.09257574488547501,1.9999999655799252,1.525142944698883e-08,3.8284908825072254e-08,0.6800000000000036,0.8300000000000043,116.9270094730798,233.00000000000125,0.020000000000000108,49.07127009162071,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-31,32.967913856845044,0.12189804732907011,0.10063316613016979,1.9999999741849468,1.143857208524162e-08,2.871368161880419e-08,0.6800000000000036,0.8300000000000043,123.34730138406022,233.00000000000125,0.020000000000000108,49.070952568715605,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-01,33.08871819806369,0.12081913989240714,0.10705406011798951,1.9999999806387128,8.578929063931215e-09,2.1535261214103143e-08,0.6800000000000036,0.8300000000000043,130.33195793849785,233.00000000000125,0.020000000000000108,49.070714426536775,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-02,33.20475778235518,0.11605068329681034,0.11131543196632038,1.9999999854790373,6.4341967979484115e-09,1.6151445910577355e-08,0.6800000000000036,0.8300000000000043,137.77022734204425,233.00000000000125,0.020000000000000108,49.07053581990265,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-03,33.314605828686275,0.10985637058508364,0.11319471877112054,1.9999999891092806,4.825647598461308e-09,1.2113584432933017e-08,0.6800000000000036,0.8300000000000043,145.14006061642354,233.00000000000125,0.020000000000000108,49.07040186492706,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-04,33.41743465593622,0.10283507044042887,0.11271730604666635,1.999999991831963,3.619235698845981e-09,9.085188324699762e-09,0.6800000000000036,0.8300000000000043,151.91053188765727,233.00000000000125,0.020000000000000108,49.070301398695364,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-05,33.51302751102138,0.09559753747802699,0.1101171650553619,1.999999993873975,2.7144267741344857e-09,6.813891243524822e-09,0.6800000000000036,0.8300000000000043,157.44400912905928,233.00000000000125,0.020000000000000108,49.07022604902159,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-06,33.60178743998877,0.08876344076204327,0.10580733080509622,1.9999999954054841,2.035820080600864e-09,5.110418432643616e-09,0.6800000000000036,0.8300000000000043,161.92377122947084,233.00000000000125,0.020000000000000108,49.070169536766265,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-07,33.684743941336166,0.08295913519338127,0.1003577605472612,1.999999996554116,1.526865060450648e-09,3.832813824482712e-09,0.6800000000000036,0.8300000000000043,165.38903882934318,233.00000000000125,0.020000000000000108,49.07012715257477,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-08,33.763557956002174,0.07881599005049823,0.09447872765026501,1.9999999974155895,1.145148795337986e-09,2.874610368362034e-09,0.6800000000000036,0.8300000000000043,168.06051700177494,233.00000000000125,0.020000000000000108,49.07009536443115,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-09,33.84052560985882,0.07696913539501664,0.08900836700466719,1.999999998061695,8.588615965034895e-10,2.1559577762715253e-09,0.6800000000000036,0.8300000000000043,169.97517928332886,233.00000000000125,0.020000000000000108,49.07007152332343,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-10,33.91610849310845,0.07558399440340544,0.0842110263847222,1.999999998546274,6.441461973776171e-10,1.616968332203644e-09,0.6800000000000036,0.8300000000000043,171.15563300806895,233.00000000000125,0.020000000000000108,49.07005364249264,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-11,33.99065279840282,0.07454513865969703,0.08025102996953723,1.9999999989097081,4.831096480332129e-10,1.212726249152733e-09,0.6800000000000036,0.8300000000000043,171.73893171575892,233.00000000000125,0.020000000000000108,49.07004023186955,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-12,34.06441817023074,0.07376599685191573,0.07719505980746977,1.9999999991822839,3.623322360249096e-10,9.095446868645497e-10,0.6800000000000036,0.8300000000000043,171.6817440356882,233.00000000000125,0.020000000000000108,49.07003017390223,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-13,34.13759934195882,0.07318164049607975,0.07501394191442595,1.9999999993867155,2.7174917701868224e-10,6.821585151484123e-10,0.6800000000000036,0.8300000000000043,171.18910106705943,233.00000000000125,0.020000000000000108,49.07002263042674,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-11-14,34.210342363612014,0.07274337322920277,0.07358398584758427,1.9999999995400395,2.0381188276401168e-10,5.116188863613092e-10,0.6800000000000036,0.8300000000000043,170.67392825666195,233.00000000000125,0.020000000000000108,49.07001697282013,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
