date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,weekly_hosp_admissions,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,extreme_poverty,handwashing_facilities,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2020-10-18,691752.3061866153,1602.2953736936543,1569.9031687513116,19916.20958929474,48.91429979771781,62.372617869489325,0.6800000000000036,1.0288483157822357,539.0854348029255,5889.904897027381,1896.7391536354153,20518.375401369205,20034.967812566574,0.08012434846655431,12.350569106313705,4264.000000000022,1130.000000000006,0.0,50.476025152623826,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,5.946349973368575,8.063322942677619
2020-10-19,693363.9420187601,1611.635832144839,1580.1992817024648,19961.22047574613,45.01088645139119,58.188245884340716,0.6800000000000036,1.028971401671843,538.4036850226862,5861.684619764726,1905.1613788012248,20627.651460529196,20201.20489950253,0.08009326134991585,12.369324696574338,4264.000000000022,1130.000000000006,0.0,50.30217432665281,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,5.955463352683194,8.318649793119594
2020-10-20,694985.0370893781,1621.0950706180047,1590.567205135933,20002.254933409495,41.03445766336567,53.883625104916874,0.6800000000000036,1.028660839553819,538.405236294488,5801.8370750368695,1913.692845902565,20721.04526960507,20349.844786456273,0.080069946012437,12.386059456496705,4264.000000000022,1130.000000000006,0.0,50.126815618939254,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,5.964729451902745,8.521260200135673
2020-10-21,696615.4280594392,1630.390970061114,1600.8676764763864,20039.362273101753,37.107339692256026,49.557237413044525,0.6800000000000036,1.0279688035503045,538.8068683973373,5714.727402269902,1922.556999372905,20796.08550359362,20480.265134767895,0.08005245950932786,12.402404967291744,4264.000000000022,1130.000000000006,0.0,49.94655224426269,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,5.973802929724925,8.661975346795831
2020-10-22,698254.5935882132,1639.1655287740214,1610.9008391284622,20072.74689875007,33.38462564831293,45.320417555581756,0.6800000000000036,1.0269585031152184,539.2764990678809,5606.828955063778,1931.951369900907,20847.928057882702,20591.19246775339,0.08003934463199601,12.419515425533467,4264.000000000022,1130.000000000006,0.0,49.75420927046276,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,5.982363694200156,8.732380715933067
2020-10-23,699901.5974212837,1647.0038330704988,1620.4455393334206,20102.792882530583,30.045983780513975,41.28275822163141,0.6800000000000036,1.0256920512213539,539.5916503190109,5486.811276737401,1942.0235906817547,20878.073305855494,20682.415892508674,0.08002950847399712,12.43827102293163,4264.000000000022,1130.000000000006,0.0,49.543731613480624,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,5.990137832059305,8.727603156305246
2020-10-24,701555.0457065585,1653.4482852747574,1629.2887988116386,20130.082396222464,27.28951369188195,37.54116385045113,0.6800000000000036,1.0242538477243557,539.6214849920061,5358.911802737286,1952.8520013500392,20892.089417012852,20754.44701957546,0.08002213135549795,12.459524210960861,4264.000000000022,1130.000000000006,0.0,49.31035333195928,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,5.996915152602064,8.647162774468764
2020-10-25,703213.0549812773,1658.009274718837,1637.247919244478,20155.409534723436,25.327138500973543,34.171640987385885,0.6800000000000036,1.0227275545069077,539.2537349463324,5225.370584438233,1964.429692673812,20894.572444142992,20808.20777599384,0.08002920355864038,12.483515168563262,4264.000000000022,1130.000000000006,0.0,49.05072459819383,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.002564192505855,8.495391150017713
2020-10-26,704875.3218597469,1662.2668784696407,1644.4809345852677,20179.97723830828,24.5677035848446,31.251225084430846,0.6800000000000036,1.0211739787437892,538.3807181457553,5089.765494889767,1976.6003515073935,20876.627749396866,20843.794099610146,0.08003660855133334,12.511109227101198,4264.000000000022,1130.000000000006,0.0,48.76300692634421,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.007045316325101,8.281524293347168
2020-10-27,706541.0549694718,1665.7331097248896,1650.8578294134197,20204.027401905125,24.05016359684292,28.82489538087326,0.6800000000000036,1.0197074071347663,536.9949923908298,4956.542996409737,1989.1791882773298,20835.446700864744,20860.15378414526,0.08003537496553631,12.543289903519192,4264.000000000022,1130.000000000006,0.0,48.44694459359468,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.010371968590219,8.018348779157122
2020-10-28,708208.1914856697,1667.1365161980004,1656.1072548978177,20227.607962547165,23.580560642040755,26.89245611871897,0.6800000000000036,1.018452985861742,535.0556819143254,4830.508362368718,2002.0013341390188,20773.47873928789,20856.937623176847,0.08002039030624672,12.580726962222474,4264.000000000022,1130.000000000006,0.0,48.10391820602348,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.0125981887429765,7.721062212311336
2020-10-29,709873.9881035875,1665.7966179177333,1659.9117926601143,20250.6440132808,23.036050733631438,25.414012580312694,0.6800000000000036,1.0175614588533215,532.5107659606317,4716.134051349913,2014.9552761606433,20695.293831453662,20835.141484997403,0.07998943623324042,12.623413676741212,4264.000000000022,1130.000000000006,0.0,47.74048907468574,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.013839166998186,7.406980863684522
2020-10-30,711535.4642677369,1661.476164149356,1661.9794026722052,20272.9911385967,22.347125315899106,24.314078116553233,0.6800000000000036,1.0171938801774845,529.3330259895437,4617.346482274561,2028.0050710275868,20608.817464734428,20796.680645099084,0.0799424650223771,12.670354375202987,4264.000000000022,1130.000000000006,0.0,47.361128926247076,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.014276965053801,7.0948076534887665
2020-10-31,713189.7345938224,1654.2703260855164,1662.097009179334,20294.475416003144,21.48427740644601,23.4846544180549,0.6800000000000036,1.0175085323050603,525.5371159692108,4537.146060800949,2041.2041426372089,20527.425816715036,20744.58701905382,0.07986845186956251,12.71964684151861,4264.000000000022,1130.000000000006,0.0,46.96964081233243,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.014155110437326,6.803570395209389
2020-11-01,714834.2581851868,1644.5235913643983,1660.1706901424213,20314.923417206006,20.448001202862976,22.787541718518582,0.6800000000000036,1.0186373785435996,521.092785263916,4478.140266350556,2054.702767611394,20456.217843467137,20681.964213870226,0.07977124840443445,12.76886732247705,4264.000000000022,1130.000000000006,0.0,46.57022479153768,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.013764846079457,6.55131273499787
2020-11-02,716464.4163764475,1630.1581912608576,1655.5839831853573,20334.115381262643,19.19196405663982,22.019516825411266,0.6800000000000036,1.0206667863317476,515.9554325161341,4441.742465438424,2068.6984257870413,20403.37146275552,20614.353250900436,0.0796642475509019,12.814714486686507,4264.000000000022,1130.000000000006,0.0,46.16126878757705,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.013425121308147,6.3535996126575895
2020-11-03,718079.0171950711,1614.6008186234087,1648.2796590115154,20351.966303238543,17.850921975899404,21.13388697264606,0.6800000000000036,1.0236461789537248,510.16940244139994,4427.816302860337,2083.4359603505345,20370.007394739587,20547.856825699597,0.07956638217254952,12.853296692422784,4264.000000000022,1130.000000000006,0.0,45.73680162300347,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.013477696831152,6.224885414544451
2020-11-04,719679.4091471124,1600.3919520412499,1638.7450404771262,20368.497190260223,16.530887021678932,20.126809056246042,0.6800000000000036,1.0275819192831683,503.84717141734666,4434.766493467172,2099.2229209508714,20347.62821897004,20487.013579197155,0.07949912405669085,12.880381375167138,4264.000000000022,1130.000000000006,0.0,45.28668428124749,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.014286913310416,6.179009522169773
2020-11-05,721268.7800018996,1589.370854787242,1627.827407862695,20383.823587588537,15.326397328314805,19.025491245966066,0.6800000000000036,1.0324574478657391,497.1526700950081,4459.021298671814,2116.4278426662454,20338.45269299291,20436.027718334546,0.07947162811039155,12.892084673909308,4264.000000000022,1130.000000000006,0.0,44.816475719015834,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.016210383062052,6.227002085758837
2020-11-06,722851.6308805465,1582.8508786469947,1616.5955528265645,20398.146973173654,14.323385585117826,17.879344194009153,0.6800000000000036,1.0382378822793963,490.2812446527047,4495.663097468638,2135.4657268607084,20347.04643635751,20398.623051194376,0.079505304793201,12.885057364514093,4264.000000000022,1130.000000000006,0.0,44.33865640141448,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.019573084184533,6.375668985133617
2020-11-07,724433.3818223372,1581.750941790678,1606.2359438700873,20411.748303571283,13.601330397629592,16.75334444156377,0.6800000000000036,1.0448640936746425,483.3830084733689,4538.359701899158,2156.773923458398,20366.202377365124,20375.580685293033,0.07962752416697585,12.856937819765678,4264.000000000022,1130.000000000006,0.0,43.86955015497172,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.024644006508064,6.626761181088657
2020-11-08,726020.075959514,1586.6941371768826,1597.9748504365043,20424.98317337985,13.234869808564808,15.72305697370678,0.6800000000000036,1.0522388911997456,476.5597676672445,4583.893321996449,2180.780814280938,20399.176071970218,20367.420630324035,0.07985428889123071,12.806163287254787,4264.000000000022,1130.000000000006,0.0,43.427015557405326,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.031614711409822,6.976582359636801
2020-11-09,727610.8807576133,1590.8047980992123,1592.353129262416,20438.10801675114,13.124843371291108,14.85650717759749,0.6800000000000036,1.060280816751459,469.96544630634867,4630.597173139231,2207.903130795664,20452.214245315765,20374.386384184556,0.08020083302265715,12.731998031051965,4264.000000000022,1130.000000000006,0.0,43.02871447994804,46.75000000000025,27.300000000000146,3.0500000000000163,18.900000000000098,43.99000000000022,64.13000000000032,59893884.00000032,6.04057932702861,7.415925295907315
