date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,reproduction_rate,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,cardiovasc_death_rate,life_expectancy,human_development_index,population
2020-04-23,8.272481814869153,0.28634302744278234,0.2950494116184541,1.2707646135676725,0.08794936903014548,0.04296183114543625,1.229561483035922,0.8900000000000048,1.1200000000000059,0.020000000000000108,22.637092637849882,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-24,8.561181012089175,0.2887714916551318,0.2933594569038862,1.3758594976676766,0.10584567253860803,0.05737069462604566,1.2723285136990508,0.8900000000000048,1.1200000000000059,0.020000000000000108,23.005007584399078,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-25,8.854095196688098,0.29296840542525354,0.2929924433566481,1.4982973381828868,0.12300093184416311,0.07303820196500953,1.3156689773880585,0.8900000000000048,1.1200000000000059,0.020000000000000108,23.31064402055532,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-26,9.152788592086223,0.29873406101787403,0.29395473975730546,1.6359401982073036,0.13806517852113165,0.08919607228823698,1.3598343122265664,0.8900000000000048,1.1200000000000059,0.020000000000000108,23.54938152866798,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-27,9.458515167400169,0.3057570745287583,0.29629184667318315,1.7864250904783638,0.15080163114359624,0.10531689907719927,1.4050231161996618,0.8900000000000048,1.1200000000000059,0.020000000000000108,23.718430296468696,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-28,9.772134597916011,0.31364230492695055,0.3000559890772859,1.949369561233049,0.16318202490908723,0.12107817204545625,1.4513701167231163,0.8900000000000048,1.1200000000000059,0.020000000000000108,23.81861651679241,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-29,10.094049235444135,0.3219317933364545,0.3051279646586436,2.1233555484296387,0.174164152812391,0.13601661222736974,1.498948886831286,0.8900000000000048,1.1200000000000059,0.020000000000000108,23.855721437368096,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-30,10.42415683608538,0.33012046749749324,0.31126000064330445,2.306188283817385,0.1829663595995974,0.14963446951312614,1.54776127727602,0.8900000000000048,1.1200000000000059,0.020000000000000108,23.841485648161854,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-01,10.761815106055648,0.3376679201124546,0.31810789641008064,2.49509046948877,0.18900240383027364,0.16147924580000325,1.5977294906008441,0.8900000000000048,1.1200000000000059,0.020000000000000108,23.77376614303804,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-02,11.105815111054358,0.34400724260534987,0.3252551304523573,2.6868479102936993,0.19183260442409528,0.17120348735582042,1.6486901366965954,0.8900000000000048,1.1200000000000059,0.020000000000000108,23.651404116005125,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-03,11.454361333290787,0.34855165044140785,0.33223094059944946,2.8779187381501434,0.191127200570819,0.17860962909152625,1.7003897744681504,0.8900000000000048,1.1200000000000059,0.020000000000000108,23.474875808400125,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-04,11.797493689043737,0.34313642690668655,0.3374398505691739,3.0619943218737635,0.18411786325940083,0.18312900591689968,1.7513723243869914,0.8900000000000048,1.1200000000000059,0.020000000000000108,23.246780644276853,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-05,12.135305140732402,0.33781450505396493,0.34077639729986087,3.2377853341655087,0.1758227219435812,0.1846316607078754,1.801658364169367,0.8900000000000048,1.1200000000000059,0.020000000000000108,22.972207331947168,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-06,12.473198312562896,0.33789546185446895,0.34295980282298916,3.406344818335837,0.16858326640920518,0.18348150247984024,1.8520430620733759,0.8900000000000048,1.1200000000000059,0.020000000000000108,22.659008440136873,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-07,12.819588456464853,0.34639186141994077,0.34521144875589777,3.5703209925495565,0.16399401089287693,0.18038859938735297,1.9037587025020288,0.8900000000000048,1.1200000000000059,0.020000000000000108,22.318006330102683,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-08,13.184180676543875,0.36459350821750947,0.34901298217131943,3.7333968530094586,0.16308923796927008,0.17629839847393447,1.9582215802055485,0.8900000000000048,1.1200000000000059,0.020000000000000108,21.95615180640057,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-09,13.576677847420854,0.39249813698084446,0.3559248949995308,3.8998698763440425,0.16648305646661019,0.17230864048441036,2.0168421709330913,0.8900000000000048,1.1200000000000059,0.020000000000000108,21.577492006060957,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-10,14.005811552986476,0.4291344301435203,0.3674504585799654,4.07433679639831,0.17447444490328692,0.16960704597416773,2.080882759421541,0.8900000000000048,1.119987394957989,0.020000000000000108,21.189995216569017,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-11,14.160968231643562,0.32185082260764025,0.34063955692786374,4.251373153213413,0.17704200045186752,0.16834054627765252,2.104157383076178,0.8900000000000048,1.1199632352941236,0.020000000000000108,20.80367369103054,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-12,14.07340878523883,0.2413881169557302,0.27994540783810845,4.433891855860293,0.18252293537445358,0.16912160233913814,2.091295800720194,0.8900000000000048,1.1199245919521714,0.020000000000000108,20.429175759546364,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-13,13.989106362684796,0.18104108771679767,0.21973248832848413,4.630703313356119,0.1968146320415063,0.17306728449514247,2.0788343262996825,0.8900000000000048,1.1198744394392433,0.020000000000000108,20.076729912743186,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-14,14.27337469767619,0.48327596769451603,0.2109810081338872,4.853425028649935,0.22272409620307582,0.18146303609275338,2.1210465592044025,0.8900000000000048,1.119814847032569,0.020000000000000108,19.755352864421667,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-05-15,15.339339361977267,1.2152203888284216,0.31131526482698335,5.114163794111894,0.260740551143904,0.1955104962033727,2.279316432008347,0.8900000000000048,1.1197633653972465,0.020000000000000108,19.47225559854252,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
