date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,reproduction_rate,icu_patients,hosp_patients,total_tests,new_tests,positive_rate,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,diabetes_prevalence,female_smokers,population,excess_mortality_cumulative,excess_mortality
2022-04-03,7762250.052159004,26810.244453800904,32488.272361505944,22019.681786282923,13.055995824285544,13.74725987760502,433538.15600956936,190.24923601862037,0.6383132352257295,91.49270096808172,1228.6581735351435,30256540.85363996,31708.911381006146,0.6332182243875519,50.13594358797174,51493.32193588354,1.8435914542536606e-08,17.930111088853288,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.953889512757299,12.837812289455877
2022-04-04,7787611.369031998,25361.316872994536,30699.45315073518,22032.444452187985,12.762665905059682,13.55282548351083,434954.6394021356,190.53937169953207,0.620738481687559,89.01425746491078,1201.203661663964,30285947.07290616,29406.219266200664,0.6302819617618994,50.16532933194296,51555.792615455066,1.3826935906902455e-08,17.978001383866882,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.961497289706964,13.13043953383401
2022-04-05,7811497.025368063,23885.65633606461,28931.439873878822,22044.879913155244,12.435460967256315,13.31393827876113,436288.7037406779,190.82532143786847,0.602933628557202,86.58124901335677,1171.6064348387954,30313121.337210365,27174.264304207732,0.6274365844435974,50.19460254886956,51423.75679190812,1.0370201930176842e-08,18.053034651345566,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.96947445402878,13.428715974135802
2022-04-06,7833821.334491475,22324.30912341241,27190.10801125918,22056.939653677062,12.059740521822341,13.032467122128395,437535.56326834037,191.10598514525913,0.5849465045465383,84.24702273286834,1140.1187441963248,30338132.396508336,25011.059297968368,0.6247036503559698,50.22369196151834,51093.624429742405,7.777651447632631e-09,18.15229699691256,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.977846721489367,13.73826804995269
2022-04-07,7854498.8167057205,20677.482214246465,25482.919556925346,22068.577429333454,11.63777565639586,12.712118925953131,438690.4438242358,191.3803614002688,0.5668490186813977,82.04072923452532,1107.088795542203,30361057.142824087,22924.74631575167,0.6220880157243149,50.252523611456496,50567.48304434954,5.833238585724474e-09,18.268138714071,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.986626106774068,14.062361001450132
2022-04-08,7873488.569817602,18989.75311188073,23817.096249626808,22079.76195047459,11.184521141133366,12.35850758489796,439751.0610207308,191.6476099319084,0.5487826916128589,79.96496838678614,1072.8738809165113,30381973.26138443,20916.118560343184,0.6195913834803735,50.28102603115224,49853.40048623572,4.3749289392933555e-09,18.39430070652936,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.995802343955343,14.40072065412576
2022-04-09,7890827.547030309,17338.97721270824,22198.24949604366,22090.486394982672,10.724444508080161,11.979205672513174,440719.4788764085,191.90711856722504,0.5309785830276798,78.03424665208065,1038.0179228076174,30400965.32236351,18992.060979080936,0.6172240805967063,50.30913620080445,48965.29018368138,3.2811967044700166e-09,18.5217054911123,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,8.005338760459823,14.748979196846072
2022-04-10,7906655.515363241,15827.968332931325,20629.352813209236,22100.77554284337,10.289147860698142,11.583783213660913,441603.50379079115,192.1585519183085,0.5136865875616461,76.28754665680461,1002.946590942172,30418133.331155352,17168.00879184142,0.6149797928327924,50.33680429299883,47921.72948326853,2.4608975283525122e-09,18.64008826506987,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,8.015171491159359,15.098588954842075
2022-04-11,7921305.847576095,14650.332212853002,19099.212025873334,22110.733984217237,9.958441373868803,11.183130881480345,442421.75554639066,192.4016473628705,0.4971812302639954,74.71267033520213,968.1908161327237,30433604.35643055,15471.025275199761,0.6128182318256294,50.36398141718201,46744.241391701624,1.8456731462643842e-09,18.739195481284654,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,8.025211197555052,15.437087158924081
2022-04-12,7934778.8534745835,13473.005898489151,17611.690387052076,22120.352055713054,9.618071495818551,10.780716131375302,443174.25148881756,192.63621278228794,0.4817133305842286,73.25602828469194,934.2728430303778,30447537.160357863,13932.803927311275,0.6106894657244266,50.390621694062126,45456.35436310401,1.3842548596982881e-09,18.809683779677158,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,8.035350267221615,15.746540528487571
