date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2020-03-11,60.47873753947362,11.80462803575105,7.5059288523644385,5.268327049324435,0.4909266115702017,0.3576130414052091,0.0,0.010000000000000038,500.00000000000193,500.00000000000193,0.0,1426736614.0000055
2020-03-12,74.27694986950434,14.819704359845293,9.018869240992894,5.420508376844659,0.5328031822790884,0.3935366534650559,0.0,0.010000000000000044,500.00000000000216,500.00000000000216,0.0,1426736614.000006
2020-03-13,92.81739242798494,19.280211366199467,11.027816604306425,5.655782058328397,0.595966316896777,0.4339461229365431,0.0,0.010000000000000047,500.0000000000023,500.0000000000023,0.0,1426736614.0000064
2020-03-14,117.35727509021973,25.0405560682825,13.67139978354659,5.99885011840694,0.6775823653390353,0.4810274655055756,0.0,0.010000000000000049,500.0000000000024,500.0000000000024,0.0,1426736614.0000067
2020-03-15,148.82542238101354,31.796334956835736,17.053453683813824,6.469047091067659,0.7724724882899923,0.5365307801246578,0.0,0.01000000000000005,500.0000000000025,500.0000000000025,0.0,1426736614.000007
2020-03-16,183.92784183424146,35.34856020275937,20.86115668173565,6.940731666070633,0.7362871393267386,0.5843138898769462,0.0,0.010000000000000052,500.0000000000026,500.0000000000026,0.0,1426736614.0000072
2020-03-17,223.60336359934024,39.860127327247355,25.193633671612066,7.437756247936955,0.7202825813858109,0.6268037755201863,0.0,0.010000000000000054,500.0000000000026,500.0000000000026,0.0,1426736614.0000074
2020-03-18,270.9888025960797,47.523893168350924,30.36067758079379,8.070527916398754,0.8131434163237808,0.6776936525839028,0.0,0.010000000000000054,500.0000000000026,500.0000000000026,0.0,1426736614.0000074
2020-03-19,330.23258449392534,59.347622526554204,36.76629438469044,8.993846163543424,1.061667516993969,0.7567023661347607,0.0,0.010000000000000054,500.0000000000026,500.0000000000026,0.0,1426736614.0000074
2020-03-20,405.6049651965599,75.45026117416599,44.82136186802664,10.375281196671807,1.481237709497258,0.8856439368505873,0.0,0.010000000000000054,500.0000000000026,500.0000000000026,0.0,1426736614.0000074
2020-03-21,500.83069545527485,95.28414061236356,54.878123695784154,12.371457665441824,2.0636755348702014,1.085479720575887,0.0,0.010000000000000054,500.0000000000026,500.0000000000026,0.0,1426736614.0000074
2020-03-22,618.5885193290139,117.80163163897558,67.18105996640838,15.110267457226193,2.7831315703511064,1.3741075279884791,0.0,0.010000000000000054,500.0000000000026,500.0000000000026,0.0,1426736614.0000074
2020-03-23,755.5223526512546,136.96668914616797,81.71029222755371,18.14685702472317,3.069830901422029,1.7085227920805677,0.0,0.010000000000000054,500.0000000000026,500.0000000000026,0.0,1426736614.0000074
2020-03-24,913.9101064406083,158.41239565729921,98.65562075437589,21.603694804741515,3.4817687804621316,2.103807575637676,0.0,0.010000000000000054,500.0000000000026,500.0000000000026,0.0,1426736614.0000074
2020-03-25,1097.9872824807494,184.09565744110017,118.17287668407562,25.920402002069437,4.335405447660763,2.6075646345401564,0.0,0.010000000000000054,500.0000000000026,500.0000000000026,0.0,1426736614.0000074
2020-03-26,1312.382106980151,214.40868555012094,140.32975754537762,31.688814753006568,5.782436438686762,3.282369015659487,0.0,0.010000000000000054,500.0000000000026,500.0000000000026,0.0,1426736614.0000074
