date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,population
2020-03-11,2.707799369747904,0.03233248304380631,0.006632312594033407,21.00000000000008,0.0,0.0,0.3500000000000013,4.252302427047766,7533.000000000029,0.16000000000000061,6.200000000000023,3.5900000000000136,279452.000000001,279452.000000001,0.22000000000000086,22.965736248985177,31.60000000000012,0.2000000000000008,85341248.00000034
2020-03-12,2.030849527310928,0.7055680436015371,0.004974234445525055,21.00000000000009,0.012895927601809968,0.0,0.3500000000000014,4.253662663854027,7533.000000000033,0.1600000000000007,6.200000000000026,3.590000000000015,279452.00000000116,279452.00000000116,0.22000000000000097,24.366118476030323,31.600000000000133,0.20000000000000084,85341248.00000037
2020-03-13,2.7190001060520315,3.0741663365149985,0.034996997747522705,21.000000000000096,0.06397058823529438,0.0,0.35000000000000153,4.254415388323623,7533.000000000035,0.16000000000000075,6.200000000000029,3.5900000000000163,279452.0000000013,279452.0000000013,0.22000000000000103,26.07683206969247,31.600000000000144,0.2000000000000009,85341248.0000004
2020-03-14,7.903616595376144,7.0900946942091565,0.7368054406183362,21.0000000000001,0.15216346153846227,0.013914027149321297,0.35000000000000164,4.253674017002258,7533.000000000036,0.16000000000000078,6.20000000000003,3.590000000000017,279452.00000000134,279452.00000000134,0.22000000000000108,28.08349266894684,31.600000000000154,0.20000000000000095,85341248.00000042
2020-03-15,18.9240925370299,12.564290477670482,2.2919547591967913,21.000000000000103,0.27328549208144937,0.04708710407239837,0.3500000000000017,4.250486605188674,7532.863865546256,0.1600000000000008,6.200000000000031,3.5900000000000176,279452.0000000014,279452.0000000014,0.22000000000000114,30.347895196603524,31.60000000000016,0.200000000000001,85341248.00000043
2020-03-16,28.724452725332263,11.072926972667855,3.8546729213691604,20.89033613445389,0.3111373575872671,0.09091422915320012,0.35000000000000175,4.243743751564427,7529.652100840375,0.16000000000000084,6.200000000000032,3.590000000000018,279452.0000000014,279452.0000000014,0.2200000000000012,32.81928694367119,31.600000000000165,0.200000000000001,85341248.00000045
2020-03-17,38.717143681038664,11.063082430535147,5.607445382688159,20.680147058823636,0.3762263213578717,0.14860470871040787,0.35000000000000175,4.2321424936991825,7521.757546864939,0.16000000000000086,6.200000000000033,3.5900000000000185,279452.0000000014,279452.0000000014,0.2200000000000012,35.4707005018711,31.60000000000017,0.200000000000001,85341248.00000045
2020-03-18,55.470711671574165,17.668255585021626,8.35412395298252,20.453613849386016,0.5339796957695362,0.23021985344618717,0.35000000000000175,4.214260393222033,7506.865816903724,0.16000000000000086,6.200000000000034,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,38.28806723160701,31.600000000000172,0.200000000000001,85341248.00000045
2020-03-19,88.22556122620826,33.544323556898185,13.21584247992761,20.337139928086728,0.8160148300042713,0.3489512507827666,0.35000000000000175,4.1887226058408995,7491.7612081852385,0.16000000000000086,6.200000000000034,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,41.23828636423538,31.600000000000176,0.200000000000001,85341248.00000045
2020-03-20,147.03077402243613,59.48894725720194,21.402953611723397,20.47473600618143,1.2285916008483908,0.5183294691148719,0.35000000000000175,4.15424428146536,7480.909076791815,0.16000000000000086,6.200000000000034,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,44.27652666716497,31.600000000000176,0.200000000000001,85341248.00000045
2020-03-21,241.34672305076438,94.90612543966967,34.043981369102916,21.00955879196642,1.7589517807914368,0.7501305859990517,0.35000000000000175,4.109735570504326,7489.277961440025,0.16000000000000086,6.200000000000034,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,47.345603791582604,31.600000000000176,0.200000000000001,85341248.00000045
2020-03-22,378.99703323830056,138.15461024006288,52.05733557433864,22.07006502157666,2.380073564100371,1.0528060842956715,0.35000000000000175,4.054349997205981,7527.481677285588,0.16000000000000086,6.199747899159698,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,50.38718555215503,31.600000000000176,0.200000000000001,85341248.00000045
2020-03-23,545.7300309080415,167.15669782225822,74.40887918560225,23.264248830823774,2.5853298983500075,1.3789901482249887,0.35000000000000175,3.9874890654545876,7609.065863652631,0.1600126050420177,6.19913865546222,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,53.346118963728514,31.600000000000176,0.200000000000001,85341248.00000045
2020-03-24,747.8986220821317,202.51613358001015,101.79964500652578,24.703891212645985,2.888884301590564,1.73894057496965,0.35000000000000175,3.9087008327043913,7747.058528314792,0.16003676470588324,6.198376292824857,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,56.169598595776435,31.600000000000176,0.200000000000001,85341248.00000045
2020-03-25,1002.5603110994163,254.93785971959122,135.72546662496575,26.801043813492285,3.5757129999485855,2.174248579255684,0.35000000000000175,3.817838972944588,7956.895043618135,0.1600501979638018,6.198100254524922,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,58.809042030219615,31.600000000000176,0.200000000000001,85341248.00000045
2020-03-26,1331.2383490323869,328.888850510444,177.94006716329486,30.115391780610537,4.785372338843157,2.7419026593932876,0.35000000000000175,3.715288731970889,8244.245733263066,0.16003942610698213,6.19876588255498,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,61.2286475536926,31.600000000000176,0.200000000000001,85341248.00000045
2020-03-27,1755.242594999892,424.15760426938857,230.05237584112064,35.23977589751356,6.548353753162765,3.502336496807416,0.35000000000000175,3.6020850040525088,8612.072955409498,0.15999757216588648,6.200800333053929,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,63.401037055056236,31.600000000000176,0.200000000000001,85341248.00000045
2020-03-28,2292.1601621516693,537.0237623487783,293.22451539732464,42.71433418557869,8.813349994897951,4.510464880685728,0.35000000000000175,3.479766080124066,9064.119600202903,0.159922710475417,6.204236319602996,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,65.3144881985321,31.600000000000176,0.200000000000001,85341248.00000045
2020-03-29,2953.223402156745,661.1353233776163,367.94529265659156,52.96210810524748,11.467704803865796,5.808960651464535,0.35000000000000175,3.350120940183552,9603.825204353874,0.15981662884880604,6.209041816302126,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,66.97998007908663,31.600000000000176,0.200000000000001,85341248.00000045
2020-03-30,3713.8846330655306,760.715293438191,452.74619460556676,65.59410855146322,13.7061115052911,7.39782585382143,0.35000000000000175,3.2150845642197625,10235.714426859475,0.15969650525005014,6.214867981489694,3.590000000000019,279452.0000000014,279452.0000000014,0.2200000000000012,68.43391977166155,31.600000000000176,0.200000000000001,85341248.00000045
