date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_boosters_per_hundred,reproduction_rate,icu_patients,weekly_hosp_admissions,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,diabetes_prevalence,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2022-07-11,28639597.775168706,89884.0035798877,87870.85111786859,145171.44827219666,98.86876167054504,91.67250237553557,340597.953330566,68.81257528442906,1.1238052553860949,1088.0144384392402,8286.296054703056,88470.24322001377,0.41998374469518707,2.4001117000404837,219.78908763753842,77.66500798901806,36192.91055743694,35390.97092402819,9.804984781964353e-16,13.484219964568313,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.278705391891526,6.509378177386693
2022-07-12,28730048.49742376,90450.72225505166,88551.02624176291,145272.9140483623,101.46577616564325,93.92891863685543,341673.64309941174,68.85325289189332,1.1156708452241235,1107.1442645113968,8440.623947943917,88470.43241501044,0.4199878085213909,2.400083775030366,219.8328436854909,77.66628330268802,36556.875306571616,35628.56096613043,7.353738586473265e-16,13.255959091073311,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.281829925809868,6.583047484734553
2022-07-13,28821047.156196497,90998.65877273685,89201.90472043026,145377.44885236758,104.5348040052927,96.42633425883112,342755.84917717724,68.89439829852577,1.1079362302335434,1126.5466599220108,8602.590973239787,88470.57431125795,0.4199908563910438,2.400062831272778,219.87700235041456,77.66753762245891,36922.170410116225,35912.05836196052,5.515303939854948e-16,13.018082763683154,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.285538156796228,6.791159447699968
2022-07-14,28912556.935392402,91509.779195907,89819.07941233317,145485.575811868,108.12695950041442,99.18023534182873,343844.13377267006,68.9359890923495,1.1004652625264841,1146.3577809790017,8771.577538268573,88470.68073344359,0.41999314229328344,2.400047123454587,219.921559616722,77.66876650061934,37265.52625619744,36226.56172557516,4.136477954891211e-16,12.775336474830901,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.2899657886194325,7.139454866040939
2022-07-15,29004519.383574076,91962.44818167505,90395.06316267599,145597.73082464136,112.15501277333944,102.19116745659795,344937.80180041445,68.97798680956603,1.093103956591051,1166.8512704465995,8946.643787185605,88470.7605500828,0.41999485671996317,2.4000353425909435,219.96647659683399,77.66997629757192,37570.54294683462,36555.49928383882,3.1023584661684083e-16,12.533788232012009,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.295220670765532,7.626291121827328
2022-07-16,29096851.712906845,92332.32933276579,90921.38150549127,145714.1588004463,116.42797580495628,105.44175293569361,346035.86875302624,69.02031137414295,1.0856556985357266,1188.2806635653974,9126.501424746039,88470.82041256223,0.41999614253997297,2.400026506943211,220.0116960061261,77.67115675453005,37815.535022020005,36881.506945102825,2.326768849626306e-16,12.299940398314131,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.301372793682706,8.241866023520293
2022-07-17,29189444.77336796,92593.06046111294,91390.14219020455,145834.8358424164,120.67704197007163,108.89445384204187,347137.03660549416,69.06288559912701,1.0779263246451707,1210.6820878485812,9309.222836497487,88470.86530942179,0.4199971069049803,2.4000198802074113,220.0571451461592,77.67230874236823,38001.57094977298,37189.29068070823,1.7450766372197296e-16,12.080063572814476,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.308447016076515,8.968330351512245
2022-07-18,29282387.6691178,92942.89574984259,91827.12666689401,145959.31256377758,124.47672136119968,112.55273032981859,348242.36507952516,69.10562347536346,1.0697737674011387,1233.980602731945,9491.515656784894,88470.89898206646,0.4199978301787358,2.4000149101555617,220.102741374164,77.67344147920679,38107.84041336404,37462.847729341825,1.3088074779147972e-16,11.87969700087784,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.316417841242913,9.780566929762191
2022-07-19,29375624.949624427,93237.280506629,92225.20630737813,146087.7405314307,128.4279676530913,116.40445886565759,349351.19475114404,69.14842462009734,1.0610770934887999,1257.9915606462457,9669.04112203277,88470.92423654997,0.41999837263405243,2.4000111826166743,220.1483868321747,77.67455945458943,38124.358251199556,37686.76960437552,9.81605608436098e-17,11.703273881880115,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.325216534501311,10.645899363911376
2022-07-20,29468956.09833666,93331.14871222785,92558.4190627897,146220.199241495,132.4587100643177,120.39357281763381,350461.1409748,69.1911843344978,1.0517412396382562,1282.3730499287717,9837.583750380441,88470.94317741258,0.41999877947553993,2.400008386962509,220.19399131999427,77.67566522765841,38061.4795158076,37849.523147043816,7.362042063270734e-17,11.553840350000922,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.334752206028819,11.527863806339221
