date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests_smoothed,positive_rate,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,cardiovasc_death_rate,male_smokers,population
2021-07-01,4056.560870081258,2.662170649499812,2.3432173388400406,46.999977784403285,9.51904135437497e-06,2.4108667235019108e-05,585575.000000003,1.1623953945286085,950.000000000005,0.16000000000000086,33.532524211415335,686.764904162229,791.1438609641765,0.12299162301113098,54.54798872351806,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-02,4059.3870229552604,2.8261528740026916,2.465518207749944,46.99998333830253,7.139281015781228e-06,1.808150042626433e-05,585575.000000003,1.1774143545583844,950.000000000005,0.16000000000000086,33.61357399243356,642.6409558019753,739.8237489875158,0.1122393539745733,53.69736226015639,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-03,4062.4087869320297,3.021763976768992,2.591003878824744,46.99998750372696,5.35446076183592e-06,1.3561125319698247e-05,585575.000000003,1.1925715933266763,950.000000000005,0.16000000000000086,33.685702229942535,598.8362136655924,686.6731123224088,0.1017591858106004,52.79253720901523,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-04,4065.6486716469917,3.2398847149620114,2.72636150640363,46.999990627795285,4.01584557137694e-06,1.0170843989773684e-05,585575.000000003,1.2078499942839553,950.000000000005,0.16000000000000086,33.74974621027207,555.745130514224,633.15848647193,0.09172501314592711,51.864536390924386,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-05,4069.0041831146937,3.355511467701798,2.8677897141595468,46.998732466644846,3.011884178532705e-06,7.628132992330263e-06,585575.000000003,1.2231145480723735,950.000000000005,0.16000000000000086,33.80682000030268,515.0573911491277,580.6645985320347,0.08231266742247062,50.94867524083395,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-06,4072.5010203353795,3.4968372206858556,3.0190357245336923,46.996318257546726,2.2589131338995284e-06,5.721099744247697e-06,585575.000000003,1.238137139237863,950.000000000005,0.16000000000000086,33.85845161949015,477.9222265735925,530.4073047490589,0.0737348237730586,50.08244308220924,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-07,4076.2307749477263,3.729754612346977,3.1899946343828214,46.99371574551951,1.6941848504246463e-06,4.290824808185773e-06,585575.000000003,1.2526227316100411,950.000000000005,0.16000000000000086,33.906458866524574,445.9885025093804,483.4968974370371,0.06619300535403447,49.29340147778498,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-08,4080.315550506211,4.084775558484544,3.3933269389416143,46.99237795328966,0.0006153624292001977,3.21811860613933e-06,585575.000000003,1.2662634287980303,950.000000000005,0.16000000000000086,33.952622672841116,419.0995539990364,440.81885924455264,0.059854191636728234,48.599272827795815,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-09,4084.8814269391337,4.565876432922886,3.641921674794452,46.99396025876175,0.003047171466373334,2.4135889546044974e-06,585575.000000003,1.278704682135047,950.000000000005,0.16000000000000086,33.99869179454685,397.9042227067762,403.13095115610395,0.05485961593181255,48.01717165381396,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-10,4090.038558892139,5.157131953005038,3.946993777104249,47.00010820312116,0.007246593855112929,0.0006511314586842807,585575.000000003,1.2895280267919786,950.000000000005,0.16000000000000086,34.04611411093927,381.74444584930256,371.20470981181006,0.05132360658363646,47.56001545658549,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-11,4095.866249485852,5.827690593713065,4.316657097534076,47.01229834691107,0.013014130911696729,0.002198755833832222,585575.000000003,1.298278696241368,950.000000000005,0.16000000000000086,34.09590410292008,369.5910590152902,345.5704198830984,0.04927712639861945,47.23383285940751,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-12,4102.357637987052,6.491388501199484,4.764572655083338,47.031718912090284,0.020038555520553468,0.0049748587305778035,585575.000000003,1.3045621249606012,950.000000000005,0.16000000000000086,34.148754273053065,360.9514552181585,326.3927308787107,0.04866598959534474,47.03574471566106,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-13,4109.572446331277,7.214808344225418,5.295599659379739,47.0591802635765,0.027924844242225126,0.009068248120331572,585575.000000003,1.3080949938497353,950.000000000005,0.16000000000000086,34.20478516180342,354.1279794765368,313.3551008416449,0.049290700987717415,46.95244993946079,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-14,4117.565000553248,7.992554221969982,5.904418393532876,47.09504777040384,0.03621512639433861,0.014387158940927455,585575.000000003,1.3086704696924099,950.000000000005,0.16000000000000086,34.263930742716546,348.3367570702343,305.71744069264327,0.05088431533354831,46.96843021477666,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-15,4126.36554097732,8.800540424072848,6.577913342660981,47.139191451590925,0.044404395862334536,0.02070439635501691,585575.000000003,1.3061996848484947,950.000000000005,0.16000000000000086,34.326016576753034,343.1906899746218,302.58998743609567,0.053162590087750206,47.08225737342904,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-16,4135.966204860339,9.600663883019099,7.296960540285989,47.190948210542,0.05195229495751378,0.02769119319386456,585575.000000003,1.3007468871011434,950.000000000005,0.16000000000000086,34.390548066048986,337.21564730212606,302.64701546394997,0.05579453467958133,47.28425250001367,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-17,4146.310513373766,10.344308513427883,8.037768078129826,47.24909351084774,0.05829195231057242,0.03494260304019488,585575.000000003,1.2925225118029116,950.000000000005,0.16000000000000086,34.45692551301449,331.0832471581907,304.7093081396565,0.0584834252501515,47.55839832782221,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-18,4157.285486840286,10.974973466518895,8.772881488461639,47.31182013313588,0.06283661129175294,0.041996545040327245,585575.000000003,1.2818671585774601,950.000000000005,0.16000000000000086,34.52453851097294,326.1470091981753,307.8760987518017,0.06101043577665703,47.883773535782694,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-19,4168.786319396542,11.500832556256352,9.488324335480053,47.3779827469108,0.06624510552763835,0.0485245581015125,585575.000000003,1.2692644607236592,950.000000000005,0.16000000000000086,34.59263117799381,322.3345235283607,311.33587173676705,0.0631776716935142,48.23562847116482,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-20,4180.78493993526,11.998620538717816,10.171560801707018,47.44693243833443,0.06901156023816585,0.05432102038608923,585575.000000003,1.2552789854910331,950.000000000005,0.16000000000000086,34.660513461064895,320.373584030517,314.70125739016464,0.064855942845766,48.58619194160898,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-21,4193.20203720743,12.417097272170249,10.803503342068906,47.51729370496291,0.07040766823938727,0.05914121777825482,585575.000000003,1.2405235571531827,950.000000000005,0.16000000000000086,34.72746799819045,319.86963534027666,317.76097859530654,0.06593817562171955,48.90527630914798,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-22,4205.923263522903,12.721226315472244,11.36349741605396,47.58730770600085,0.07004880224612103,0.062756365822379,585575.000000003,1.2255751177679268,950.000000000005,0.16000000000000086,34.79286255326473,320.42464624233355,320.46617673898197,0.06636539642217211,49.18135218984425,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-23,4218.811387525829,12.888124002926116,11.833060036830405,47.655089699991976,0.06780809489726054,0.0649948761767391,585575.000000003,1.2109234197739105,950.000000000005,0.16000000000000086,34.85608898023625,320.7427574677881,322.9014909899189,0.06613248299859427,49.407568764231996,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-24,4231.715408776246,12.904021250416971,12.198683683085008,47.718822123087136,0.06375199877475543,0.0657733064538214,585575.000000003,1.1969800567502793,950.000000000005,0.16000000000000086,34.91667274681266,320.823142222798,325.15418870139246,0.06525353160899751,49.58178161519088,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-25,4244.477393686262,12.761984910017011,12.453939232902009,47.77689939774528,0.05809195641784749,0.06511957260054714,585575.000000003,1.1840986495439652,950.000000000005,0.16000000000000086,34.97422159307658,321.05080850937435,327.2475258182232,0.06376836460849353,49.706573606351206,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-07-26,4256.9539890268225,12.476595340560609,12.593301063331989,47.82803653925925,0.05114815283374766,0.06301388759520682,585575.000000003,1.1725209813402637,950.000000000005,0.16000000000000086,35.02851970159481,321.32152590368605,329.194548694631,0.06176777313316402,49.78927054089793,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
