date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,cardiovasc_death_rate,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-03-11,57.29031435526927,4.619429996493493,4.5346982385774774,1.0000000000000038,0.0,0.0,227000.0000000009,3.2100000000000124,1.2296801219640232,4930.000000000019,0.22000000000000086,4.500000000000018,1121.0000000000045,0.21000000000000082,44.18617131298225,33.70000000000014,132.24000000000052,2.700000000000011,37.000000000000135,2.0000000000000075,4268886.000000016
2020-03-12,60.09784833864607,4.533840013413659,4.4377524128688615,1.0000000000000042,0.0,0.0,227000.000000001,3.210000000000014,1.2296173959332648,4930.000000000022,0.22000000000000097,4.5000000000000195,1121.000000000005,0.2100000000000009,47.090508885444656,33.70000000000015,132.24000000000058,2.700000000000012,37.00000000000015,2.0000000000000084,4268886.000000019
2020-03-13,63.43734876206481,4.583363203337562,4.38397752878546,1.0000000000000044,0.0,0.0,227000.00000000108,3.210000000000015,1.2296558394515662,4930.000000000024,0.22000000000000103,4.500000000000021,1121.0000000000055,0.210000000000001,50.11572911075455,33.70000000000016,132.24000000000063,2.700000000000013,37.00000000000016,2.000000000000009,4268886.0000000205
2020-03-14,67.34565863037224,4.760066035340929,4.382916404507653,1.0000000000000047,0.0,0.0,227000.00000000114,3.210000000000016,1.2298949177270087,4930.000000000025,0.22000000000000108,4.500000000000022,1121.0000000000057,0.21000000000000105,53.22706267017007,33.700000000000166,132.24000000000066,2.7000000000000135,37.00000000000017,2.0000000000000093,4268886.000000021
2020-03-15,71.8184068687069,5.045534335814043,4.442217846367171,1.0000000000000049,0.0,0.0,227000.00000000116,3.210000000000017,1.2304590034213085,4930.0000000000255,0.22000000000000114,4.500000000000023,1121.000000000006,0.21000000000000107,56.360458767333526,33.70000000000017,132.2400000000007,2.700000000000014,37.00000000000018,2.0000000000000098,4268886.000000022
2020-03-16,76.78193701966217,5.393119724064808,4.5739171016467495,1.000000000000005,0.0,0.0,227000.0000000012,3.210000000000017,1.2315199151387046,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.2100000000000011,59.42574986089132,33.70000000000018,132.2400000000007,2.7000000000000144,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-17,82.2567985953867,5.797053755556696,4.782817270320395,1.000000000000005,0.0,0.0,227000.00000000122,3.210000000000017,1.2332842479248123,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000113,62.355223029152754,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-18,88.25905014240313,6.243895681890545,5.06543599734276,1.000000000000005,0.0,0.0,227000.00000000125,3.210000000000017,1.2359664180056664,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,65.0886688878957,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-19,94.7897465596144,6.711929518366853,5.411659900398805,1.000000000000005,0.0,0.0,227000.00000000125,3.210000000000017,1.2398119175766498,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,67.57778883463551,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-20,101.82705458680857,7.173232853060867,5.8059853907160495,1.000000000000005,0.0,0.0,227000.00000000125,3.210000000000017,1.245049468240666,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,69.78950048182678,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-21,109.32033942103745,7.595228453628888,6.2284492886737635,1.000000000000005,0.0,0.0,227000.00000000125,3.210000000000017,1.2518876183104302,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,71.7084167317645,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-22,117.18572967890046,7.941847972413016,6.655326785509859,1.000000000000005,0.0,0.0,227000.00000000125,3.210000000000017,1.2605467738491787,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,73.33870508276014,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-23,125.08598439556857,7.957598002580619,7.031570880987609,1.000000000000005,0.0,0.0,227000.00000000125,3.210000000000017,1.2711996731470667,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,74.69422629106181,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-24,133.01814052679947,7.9751635956652756,7.350210642964377,1.000000000000005,0.0,0.0,227000.00000000125,3.210000000000017,1.2839673049572637,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,75.79756903956344,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-25,141.12897385017416,8.143088921700487,7.627204847123101,1.000000000000005,0.0,0.0,227000.00000000125,3.210000000000017,1.2988728607476847,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,76.7036830821937,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-26,149.64718287631865,8.542400724888823,7.893031786602841,1.000000000000005,0.0006140917905623792,0.0,227000.00000000125,3.210000000000017,1.3158388730979342,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,77.48342795482574,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-27,158.83252678232003,9.203487680059652,8.186381629221698,1.000000000000005,0.0030462184873949706,0.0,227000.00000000125,3.210000000000017,1.3346947656831811,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,78.18530044252537,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-28,168.93767886178878,10.118759910012436,8.549425685393985,1.000000000000005,0.007245879120879156,0.0006493212669683272,227000.00000000125,3.210000000000017,1.3551581136935447,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,78.83839485354896,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-29,180.17961661240525,11.252143623524216,9.024268359068127,1.000000000000005,0.013013594861021398,0.002197398190045257,227000.00000000125,3.210000000000017,1.3768335173968573,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,79.46410835735641,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-30,191.94169371334434,11.769731505619907,9.570332329417464,1.000000000000005,0.02003815348254697,0.004973840497737579,227000.00000000125,3.210000000000017,1.3992494108336826,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,80.08080864358304,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-03-31,204.4147544479045,12.478801538070798,10.214815019525947,1.000000000000005,0.027924542713720253,0.009067484445701404,227000.00000000125,3.210000000000017,1.4218502772590713,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,80.70384306962987,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-04-01,218.2477497402597,13.837300894988157,11.029091387462836,1.000000000000005,0.03621490024795996,0.014386586184954829,227000.00000000125,3.210000000000017,1.4440520582998322,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,81.34554552135633,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-04-02,234.30586725025012,16.06134671196513,12.103818540597148,1.000000000000005,0.04440422625255055,0.020703966788037445,227000.00000000125,3.210000000000017,1.4652714289866733,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,82.01524155859978,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-04-03,253.48912894447534,19.18568359570627,13.53026419633347,1.000000000000005,0.05195216775017578,0.02769087101862996,227000.00000000125,3.210000000000017,1.4849464612034848,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,82.71925227431518,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-04-04,276.59633927461425,23.10902675624969,15.386303027663834,1.000000000000005,0.058291856905068926,0.03494236140876893,227000.00000000125,3.210000000000017,1.5026101367882008,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,83.46089718892978,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-04-05,304.2230463111648,27.628069356133672,17.725913922331618,1.000000000000005,0.06283653973762532,0.04199636381675778,227000.00000000125,3.210000000000017,1.5178926381438353,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,84.24049642110921,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-04-06,336.24005461055583,32.01803003907834,20.61866007006162,0.9936974789916018,0.05994253085363922,0.04762946420064212,227000.00000000125,3.210000000000017,1.5305157940571354,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,85.05537231583203,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-04-07,373.0882988764696,36.84901057067922,24.10020836864193,0.9816176470588286,0.05693168805619586,0.05171062433018432,227000.00000000125,3.210000000000017,1.5403015191045861,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,85.89670570746239,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-04-08,415.2629112937459,42.17518714585048,28.14854040705681,0.9685984970911492,0.05738848808481018,0.054682127911503876,227000.00000000125,3.210000000000017,1.547199636419586,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,86.76624776799187,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-04-09,463.1430787514996,47.88059850418433,32.69419473644975,0.9619045935682016,0.06335487608300011,0.05734676076879283,227000.00000000125,3.210000000000017,1.551279171400018,4930.0000000000255,0.2200000000000012,4.500000000000023,1121.000000000006,0.21000000000000116,87.64974707356997,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
