date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,cardiovasc_death_rate,handwashing_facilities,population
2020-11-12,142065.98470643035,111.71731505138561,120.77702472388196,8752.051037997015,10.331058870651672,12.203068955739862,0.09000000000000047,0.010000000000000054,0.9162343189266848,111.00000000000061,920.5286951888164,901.0525994085227,0.1205364962275828,8.38996667169043,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.48030545396833,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-13,142175.40800299685,109.42329656649667,117.72080716605319,8761.897635317424,9.846597320409579,11.543638659274205,0.09000000000000047,0.010000000000000054,0.925509287999152,111.00000000000061,931.0868736863777,906.7094075395866,0.1189274206516181,8.483950440096212,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.51419289138134,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-14,142283.085333211,107.6773302141422,114.9500218257359,8771.342538058863,9.444902741438417,10.961105529685142,0.09000000000000047,0.010000000000000054,0.9348210416296174,111.00000000000061,942.6670460210871,914.0789690354281,0.1175106915391339,8.569682287085746,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.56818119083735,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-15,142389.70585511206,106.62052190107221,112.52885347337447,8780.49468634959,9.15214829072653,10.454225074865679,0.09000000000000047,0.010000000000000054,0.9441435769558926,111.00000000000061,955.1061991893785,922.9764859879492,0.11620929531886254,8.652709355909021,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.6445230941624,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-16,142496.20851221337,106.50265710130527,110.53153764866383,8789.505242299372,9.010555949783758,10.01697811448799,0.09000000000000047,0.010000000000000054,0.9534633711461387,111.00000000000061,967.8191290300442,933.0801020475244,0.11497743044195896,8.736763755781164,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.7442342727874,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-17,142602.8319497711,106.62343755771795,108.99377589325302,8798.409296947553,8.904054648181397,9.651734393881519,0.09000000000000047,0.010000000000000054,0.962806642774602,111.00000000000061,980.1817837473245,944.0614501620182,0.11374276901763615,8.827441918322634,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.86695333872123,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-18,142709.66101791998,106.82906814889625,107.90948398845961,8807.223633990574,8.814337043020352,9.357196723012962,0.09000000000000047,0.010000000000000054,0.9722224675366736,111.00000000000061,991.7590915273662,955.5703604075525,0.1124499339060844,8.929169027623695,1971.0000000000105,1971.0000000000105,0.020000000000000108,82.0575259284108,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-19,142816.66732129408,107.00630337411579,107.2364581755724,8815.953245854935,8.72961186435965,9.128346475679255,0.09000000000000047,0.010000000000000054,0.981768499004155,111.00000000000061,1001.996581088965,967.2050165887944,0.11105739225244646,9.04530437252774,1971.0000000000105,1971.0000000000105,0.020000000000000108,82.30865705135022,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-20,142923.73963124224,107.07230994816942,106.90062482107828,8824.596220751911,8.642974896976925,8.95640271390231,0.09000000000000047,0.010000000000000054,0.9915096321716697,111.00000000000061,1011.2550796434866,978.6540048462514,0.10954773067931559,9.177352552181857,1971.0000000000105,1971.0000000000105,0.020000000000000108,82.57948276912042,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-21,143030.70669498973,106.96706374748791,106.7992276655826,8833.1474079686,8.55118721668875,8.828791531225065,0.09000000000000047,0.010000000000000054,1.001526374096433,111.00000000000061,1020.2081649362364,989.726783531264,0.10791015159707572,9.324693470374285,1971.0000000000105,1971.0000000000105,0.020000000000000108,82.81300315634915,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-22,143137.35434250947,106.6476475197305,106.8032182604993,8841.60116683619,8.45375886759091,8.729123060183516,0.09000000000000047,0.010000000000000054,1.0119069008050348,111.00000000000061,1028.756721633659,1000.2433746555599,0.10614932345863433,9.48578416225067,1971.0000000000105,1971.0000000000105,0.020000000000000108,82.94610207637639,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-23,143243.38033348217,106.0259909727004,106.73528829136687,8849.979899044414,8.378732208223898,8.638976748919161,0.09000000000000047,0.010000000000000054,1.0227394839424977,111.00000000000061,1036.3363033454784,1010.027505135175,0.10431399647245035,9.65525925937386,1971.0000000000105,1971.0000000000105,0.020000000000000108,82.9140070679482,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-24,143348.70527273626,105.32493925408912,106.55000371044514,8858.277975349903,8.298076305489202,8.552528780176775,0.09000000000000047,0.010000000000000054,1.0341177997700615,111.00000000000061,1042.9947776060721,1018.9970671189975,0.10248064926125451,9.825303526624786,1971.0000000000105,1971.0000000000105,0.020000000000000108,82.65713846191795,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-25,143453.3313462783,104.62607354205372,106.23554819330587,8866.475175112957,8.197199763053563,8.464486921267046,0.09000000000000047,0.010000000000000054,1.0461201856387952,111.00000000000061,1049.131393482513,1027.1902373140395,0.10070276231762816,9.989772732234279,1971.0000000000105,1971.0000000000105,0.020000000000000108,82.12624621877212,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-26,143557.32839012262,103.99704384432323,105.8059424959815,8874.545505445913,8.070330332955988,8.370419812799035,0.09000000000000047,0.010000000000000054,1.058806202577514,111.00000000000061,1054.5353582986995,1034.6930173520468,0.0990677957201217,10.140930066305653,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.28626255677474,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-27,143660.82344191344,103.49505179080559,105.2952089728266,8882.463815574427,7.918310128514674,8.267003935229539,0.09000000000000047,0.010000000000000054,1.072201452191702,111.00000000000061,1059.354540702048,1041.562620156894,0.0976663930085788,10.271377898791958,1971.0000000000105,1971.0000000000105,0.020000000000000108,80.11919142307568,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
