date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,life_expectancy,population
2020-12-11,25.999996389967418,1.5990862331134677e-06,0.0,0.0,50682.252962899045,75.12000000000039,808.0000000000043
2020-12-12,25.999997292475598,1.1993146748351008e-06,0.0,0.0,50682.25472217436,75.12000000000039,808.0000000000043
2020-12-13,25.999997969356734,8.994860061263255e-07,0.0,0.0,50682.25604163084,75.12000000000039,808.0000000000043
2020-12-14,25.999998477017584,6.746145045947441e-07,0.0,0.0,50682.2570312232,75.12000000000039,808.0000000000043
2020-12-15,25.999998857763224,5.059608784460581e-07,0.0,0.0,50682.25777341747,75.12000000000039,808.0000000000043
2020-12-16,25.999999143322455,3.7947065883454355e-07,0.0,0.0,50682.25833006318,75.12000000000039,808.0000000000043
2020-12-17,25.999999357491877,2.846029941259077e-07,0.0,0.0,50682.25874754746,75.12000000000039,808.0000000000043
2020-12-18,25.999999518118944,2.1345224559443077e-07,0.0,0.0,50682.25906066067,75.12000000000039,808.0000000000043
2020-12-19,25.999999638589244,1.6008918419582306e-07,0.0,0.0,50682.259295495576,75.12000000000039,808.0000000000043
2020-12-20,25.99999972894197,1.2006688814686728e-07,0.0,0.0,50682.25947162176,75.12000000000039,808.0000000000043
2020-12-21,25.99999979670651,9.005016611015046e-08,0.0,0.0,50682.25960371639,75.12000000000039,808.0000000000043
2020-12-22,25.99999984752992,6.753762458261285e-08,0.0,0.0,50682.25970278737,75.12000000000039,808.0000000000043
2020-12-23,25.999999885647476,5.0653218436959635e-08,0.0,0.0,50682.2597770906,75.12000000000039,808.0000000000043
2020-12-24,25.999999914235644,3.798991382771972e-08,0.0,0.0,50682.25983281802,75.12000000000039,808.0000000000043
2020-12-25,25.99999993567677,2.8492435370789792e-08,0.0,0.0,50682.25987461359,75.12000000000039,808.0000000000043
2020-12-26,25.999999951757612,2.1369326528092345e-08,0.0,0.0,50682.259905960265,75.12000000000039,808.0000000000043
2020-12-27,25.999999963818244,1.602699489606926e-08,0.0,0.0,50682.25992947027,75.12000000000039,808.0000000000043
2020-12-28,25.99999997286372,1.2020246172051945e-08,0.0,0.0,50682.25994710278,75.12000000000039,808.0000000000043
2020-12-29,25.999999979647825,9.015184629038959e-09,0.0,0.0,50682.25996032715,75.12000000000039,808.0000000000043
2020-12-30,25.999999984735904,6.7613884717792196e-09,0.0,0.0,50682.25997024543,75.12000000000039,808.0000000000043
2020-12-31,25.999999988551963,5.071041353834414e-09,0.0,0.0,50682.25997768415,75.12000000000039,808.0000000000043
2021-01-01,25.999999991414008,3.803281015375811e-09,0.0,0.0,50682.25998326318,75.12000000000039,808.0000000000043
2021-01-02,25.999999993560543,2.8524607615318582e-09,0.0,0.0,50682.259987447454,75.12000000000039,808.0000000000043
2021-01-03,25.99999999517044,2.1393455711488935e-09,0.0,0.0,50682.25999058566,75.12000000000039,808.0000000000043
2021-01-04,25.999999996377866,1.60450917836167e-09,0.0,0.0,50682.25999293932,75.12000000000039,808.0000000000043
2021-01-05,25.999999997283435,1.2033818837712526e-09,0.0,0.0,50682.25999470457,75.12000000000039,808.0000000000043
2021-01-06,25.99999999796261,9.025364128284395e-10,0.0,0.0,50682.2599960285,75.12000000000039,808.0000000000043
2021-01-07,25.999999998471992,6.769023096213296e-10,0.0,0.0,50682.25999702145,75.12000000000039,808.0000000000043
2021-01-08,25.99999999885403,5.076767322159972e-10,0.0,0.0,50682.25999776616,75.12000000000039,808.0000000000043
2021-01-09,25.999999999140556,3.807575491619979e-10,0.0,0.0,50682.25999832469,75.12000000000039,808.0000000000043
